cohort,keeper,team,sample_n,matches,choice_observable_n,choice_coverage,short_share,medium_share,long_share,very_long_share,direct_share,mean_xR,raw_retention,context_influenced_retention_over_expected,pressured_n,pressured_retention,pressured_xR,pressured_retention_over_expected,free_n,free_retention,free_xR,free_retention_over_expected,pressured_choice_n,pressured_choice_coverage,free_choice_n,free_choice_coverage,pressure_shift_direct_choice,target_identifiable_n,target_coverage,left_target_share,central_target_share,right_target_share,goal_kick_n,goal_kick_direct_share,goal_kick_retention,goal_kick_xR,left_foot_share,right_foot_share,known_foot_coverage,left_minus_right_share_pp,fit_flag,choice_coverage_within_cohort_percentile,short_share_within_cohort_percentile,medium_share_within_cohort_percentile,long_share_within_cohort_percentile,very_long_share_within_cohort_percentile,direct_share_within_cohort_percentile,mean_xR_within_cohort_percentile,raw_retention_within_cohort_percentile,context_influenced_retention_over_expected_within_cohort_percentile,pressured_n_within_cohort_percentile,pressured_retention_within_cohort_percentile,pressured_xR_within_cohort_percentile,pressured_retention_over_expected_within_cohort_percentile,free_n_within_cohort_percentile,free_retention_within_cohort_percentile,free_xR_within_cohort_percentile,free_retention_over_expected_within_cohort_percentile,pressured_choice_n_within_cohort_percentile,pressured_choice_coverage_within_cohort_percentile,free_choice_n_within_cohort_percentile,free_choice_coverage_within_cohort_percentile,pressure_shift_direct_choice_within_cohort_percentile,target_coverage_within_cohort_percentile,left_target_share_within_cohort_percentile,central_target_share_within_cohort_percentile,right_target_share_within_cohort_percentile,goal_kick_direct_share_within_cohort_percentile,goal_kick_retention_within_cohort_percentile,goal_kick_xR_within_cohort_percentile,left_foot_share_within_cohort_percentile,right_foot_share_within_cohort_percentile,known_foot_coverage_within_cohort_percentile,left_minus_right_share_pp_within_cohort_percentile
PL1516,Glyn Oliver Myhill,West Bromwich Albion,654,23,496,0.7584097859327217,16.532258064516128,6.451612903225806,48.79032258064516,28.225806451612907,77.01612903225806,0.6370706471619307,0.5932721712538226,-0.04379847590810815,24,0.4583333333333333,0.49480864001717445,-0.03647530668384106,630,0.5984126984126984,0.6424901521960168,-0.04407745378331833,18,0.75,478,0.7587301587301587,23.84937238493724,496,0.7584097859327217,21.370967741935484,33.266129032258064,45.36290322580645,204,91.85185185185185,0.4950980392156863,0.5923911748026222,7.492354740061162,71.10091743119266,78.59327217125383,-63.608562691131496,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,10.0,26.666666666666668,6.666666666666667,80.0,80.0,93.33333333333333,16.666666666666664,23.333333333333332,36.666666666666664,30.0,40.0,36.666666666666664,40.0,46.666666666666664,23.333333333333332,13.333333333333334,36.666666666666664,33.33333333333333,48.333333333333336,40.0,10.0,90.0,10.0,3.3333333333333335,73.33333333333333,90.0,86.66666666666667,10.0,26.666666666666668,63.33333333333333,50.0,60.0,60.0
PL1516,Heurelho da Silva Gomes,Watford,1118,38,936,0.8372093023255814,17.735042735042736,10.897435897435898,41.98717948717949,29.38034188034188,71.36752136752136,0.6651297823699508,0.6440071556350626,-0.021122626734888232,31,0.4838709677419355,0.5013207497358232,-0.017449781993887695,1087,0.6485740570377185,0.6698014291148063,-0.021227372077087883,22,0.7096774193548387,914,0.8408463661453542,6.047344340560969,936,0.8372093023255814,38.034188034188034,37.39316239316239,24.57264957264957,370,92.9054054054054,0.5918918918918918,0.5952436757680496,2.415026833631485,72.98747763864043,75.40250447227191,-70.57245080500894,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,41.66666666666667,33.33333333333333,33.33333333333333,53.333333333333336,86.66666666666667,73.33333333333333,60.0,50.0,53.333333333333336,55.00000000000001,48.333333333333336,70.0,50.0,90.0,46.666666666666664,50.0,53.333333333333336,50.0,31.666666666666664,93.33333333333333,40.0,33.33333333333333,41.66666666666667,86.66666666666667,90.0,6.666666666666667,90.0,36.666666666666664,43.333333333333336,16.666666666666664,60.0,10.0,33.33333333333333
PL1516,Hugo Lloris,Tottenham Hotspur,1208,37,1058,0.8758278145695364,41.77693761814745,21.361058601134218,25.99243856332703,10.869565217391305,36.86200378071834,0.6720638453702577,0.7367549668874173,0.06469112151715957,84,0.6666666666666666,0.5059034593771844,0.16076320728948212,1124,0.7419928825622776,0.6844815254622667,0.057511357100010894,73,0.8690476190476191,985,0.8763345195729537,1.6048953480286414,1058,0.8758278145695364,43.10018903591683,26.08695652173913,30.812854442344044,244,47.593582887700535,0.6311475409836066,0.6016432350740467,64.48675496688742,15.64569536423841,80.13245033112582,48.84105960264901,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,90.0,93.33333333333333,100.0,3.3333333333333335,20.0,3.3333333333333335,76.66666666666667,96.66666666666667,93.33333333333333,100.0,98.33333333333333,80.0,96.66666666666667,93.33333333333333,93.33333333333333,80.0,93.33333333333333,100.0,96.66666666666667,98.33333333333333,83.33333333333334,23.333333333333332,90.0,96.66666666666667,16.666666666666664,23.333333333333332,3.3333333333333335,70.0,63.33333333333333,96.66666666666667,3.3333333333333335,76.66666666666667,100.0
PL1516,Jack Butland,Stoke City,1006,31,820,0.8151093439363817,30.609756097560975,8.414634146341465,37.68292682926829,23.29268292682927,60.97560975609756,0.6562103829858545,0.617296222664016,-0.03891416032183859,41,0.4634146341463415,0.4963383169669259,-0.03292368282058437,965,0.6238341968911917,0.6630028749099748,-0.039168678018783064,31,0.7560975609756098,789,0.8176165803108808,20.442372950652114,820,0.8151093439363817,29.634146341463413,28.292682926829265,42.073170731707314,282,77.39130434782608,0.5780141843971631,0.6009536230865112,12.922465208747516,64.91053677932406,77.83300198807157,-51.988071570576544,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,33.33333333333333,63.33333333333333,13.333333333333334,40.0,73.33333333333333,53.333333333333336,40.0,36.666666666666664,40.0,70.0,43.333333333333336,46.666666666666664,46.666666666666664,83.33333333333334,33.33333333333333,33.33333333333333,40.0,68.33333333333333,56.666666666666664,83.33333333333334,30.0,80.0,33.33333333333333,46.666666666666664,26.666666666666668,70.0,46.666666666666664,33.33333333333333,56.666666666666664,70.0,30.0,43.333333333333336,73.33333333333333
PL1516,Joe Hart,Manchester City,843,35,731,0.867141162514828,35.15731874145007,10.94391244870041,38.44049247606019,15.45827633378933,53.898768809849514,0.6649549191728571,0.6737841043890866,0.008829185216229468,40,0.3,0.4839180974434466,-0.18391809744344667,803,0.6924034869240349,0.6739729426712089,0.01843054425282604,26,0.65,705,0.8779576587795765,15.89743589743589,731,0.867141162514828,31.19015047879617,28.59097127222982,40.21887824897401,219,73.224043715847,0.6438356164383562,0.5888594271546441,7.947805456702254,70.46263345195729,78.41043890865956,-62.51482799525503,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,70.0,76.66666666666667,36.666666666666664,43.333333333333336,46.666666666666664,33.33333333333333,56.666666666666664,73.33333333333333,70.0,66.66666666666666,10.0,23.333333333333332,10.0,60.0,73.33333333333333,56.666666666666664,73.33333333333333,60.0,16.666666666666664,63.33333333333333,90.0,66.66666666666666,70.0,63.33333333333333,40.0,53.333333333333336,40.0,73.33333333333333,23.333333333333332,66.66666666666666,40.0,56.666666666666664,63.33333333333333
PL1516,Joel Robles Blázquez,Everton,473,13,399,0.8435517970401691,31.32832080200501,11.528822055137844,36.09022556390977,21.052631578947366,57.14285714285714,0.6524661443320926,0.6215644820295984,-0.03090166230249438,30,0.5,0.47361354651116694,0.026386453488833155,443,0.6297968397291196,0.6645780584057445,-0.03478121867662491,22,0.7333333333333333,377,0.8510158013544018,11.683144441765123,399,0.8435517970401691,34.08521303258145,28.32080200501253,37.59398496240601,134,68.51851851851852,0.5970149253731343,0.6147935132964067,2.748414376321353,74.84143763213531,77.58985200845666,-72.09302325581396,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,46.666666666666664,70.0,43.333333333333336,30.0,66.66666666666666,43.333333333333336,26.666666666666668,40.0,46.666666666666664,50.0,66.66666666666666,13.333333333333334,73.33333333333333,30.0,36.666666666666664,43.333333333333336,46.666666666666664,50.0,40.0,26.666666666666668,53.333333333333336,53.333333333333336,46.666666666666664,83.33333333333334,30.0,43.333333333333336,23.333333333333332,43.333333333333336,86.66666666666667,23.333333333333332,80.0,40.0,23.333333333333332
PL1516,John Ruddy,Norwich City,900,27,772,0.8577777777777778,22.279792746113987,17.357512953367877,43.134715025906736,17.2279792746114,60.362694300518136,0.6569652716661896,0.65,-0.006965271666189666,31,0.4838709677419355,0.4645393043153666,0.019331663426568873,869,0.6559263521288837,0.663829719293204,-0.00790336716432029,22,0.7096774193548387,750,0.8630609896432682,-1.309090909090905,772,0.8577777777777778,33.54922279792746,31.21761658031088,35.233160621761655,250,80.97560975609757,0.592,0.5956746790265806,5.888888888888888,71.11111111111111,77.0,-65.22222222222223,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,60.0,43.333333333333336,90.0,56.666666666666664,50.0,50.0,43.333333333333336,56.666666666666664,60.0,55.00000000000001,48.333333333333336,6.666666666666667,70.0,66.66666666666666,53.333333333333336,40.0,60.0,50.0,31.666666666666664,70.0,56.666666666666664,20.0,60.0,80.0,56.666666666666664,40.0,50.0,40.0,46.666666666666664,50.0,53.333333333333336,33.33333333333333,50.0
PL1516,Karl Darlow,Newcastle United,245,9,198,0.8081632653061225,14.646464646464647,14.14141414141414,52.02020202020202,19.19191919191919,71.21212121212122,0.6548015092299199,0.6040816326530613,-0.0507198765768587,10,0.4,0.5259321763713187,-0.12593217637131882,235,0.6127659574468085,0.6602853106281582,-0.047519353181349755,7,0.7,191,0.8127659574468085,15.033657442034396,198,0.8081632653061225,24.242424242424242,32.323232323232325,43.43434343434344,75,83.33333333333334,0.6,0.5950788676855442,2.857142857142857,75.91836734693878,78.77551020408163,-73.06122448979592,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,30.0,13.333333333333334,73.33333333333333,86.66666666666667,56.666666666666664,70.0,36.666666666666664,26.666666666666668,26.666666666666668,10.0,25.0,93.33333333333333,20.0,6.666666666666667,26.666666666666668,30.0,33.33333333333333,10.0,26.666666666666668,6.666666666666667,26.666666666666668,60.0,30.0,6.666666666666667,66.66666666666666,76.66666666666667,55.00000000000001,46.666666666666664,40.0,26.666666666666668,86.66666666666667,63.33333333333333,16.666666666666664
PL1516,Kasper Schmeichel,Leicester City,1215,38,914,0.7522633744855967,9.409190371991247,10.831509846827133,41.46608315098469,38.29321663019694,79.75929978118161,0.6256038730021029,0.5374485596707819,-0.08815531333132103,47,0.574468085106383,0.49373887022570817,0.08072921488067482,1168,0.535958904109589,0.6309100845864271,-0.09495118047683798,37,0.7872340425531915,877,0.7508561643835616,4.194274091651522,914,0.7522633744855967,29.64989059080963,28.555798687089716,41.79431072210066,326,94.46808510638299,0.5061349693251533,0.5809391856087767,2.4691358024691357,76.95473251028807,79.42386831275721,-74.48559670781893,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,6.666666666666667,3.3333333333333335,30.0,50.0,100.0,96.66666666666667,10.0,3.3333333333333335,6.666666666666667,76.66666666666667,86.66666666666667,33.33333333333333,86.66666666666667,100.0,3.3333333333333335,10.0,6.666666666666667,76.66666666666667,60.0,90.0,6.666666666666667,30.0,6.666666666666667,50.0,36.666666666666664,63.33333333333333,96.66666666666667,13.333333333333334,6.666666666666667,20.0,93.33333333333333,66.66666666666666,6.666666666666667
PL1516,Maarten Stekelenburg,Southampton,464,17,399,0.8599137931034483,38.34586466165413,8.020050125313283,33.583959899749374,20.050125313283207,53.63408521303258,0.6426152890923342,0.6831896551724138,0.04057436608007962,29,0.3448275862068966,0.4633313708183183,-0.11850378461142166,435,0.7057471264367816,0.6545675503106019,0.0511795761261797,21,0.7241379310344828,378,0.8689655172413793,23.809523809523803,399,0.8599137931034483,32.83208020050125,41.35338345864661,25.81453634085213,125,71.81818181818181,0.672,0.587112860555125,7.327586206896551,74.78448275862068,82.11206896551724,-67.45689655172413,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,63.33333333333333,90.0,10.0,20.0,63.33333333333333,30.0,20.0,76.66666666666667,83.33333333333334,46.666666666666664,16.666666666666664,3.3333333333333335,23.333333333333332,26.666666666666668,76.66666666666667,23.333333333333332,86.66666666666667,43.333333333333336,36.666666666666664,30.0,66.66666666666666,86.66666666666667,63.33333333333333,66.66666666666666,96.66666666666667,10.0,33.33333333333333,90.0,20.0,60.0,76.66666666666667,86.66666666666667,46.666666666666664
PL1516,Mark Bunn,Aston Villa,269,10,210,0.7806691449814126,15.238095238095239,9.523809523809524,64.76190476190476,10.476190476190476,75.23809523809524,0.6531980166320849,0.5762081784386617,-0.07698983819342324,5,0.4,0.5073439951050757,-0.10734399510507568,264,0.5795454545454546,0.6559604034034298,-0.07641494885797528,3,0.6,207,0.7840909090909091,-42.512077294685994,210,0.7806691449814126,28.57142857142857,29.04761904761905,42.38095238095238,98,93.42105263157895,0.47959183673469385,0.6011006317710541,1.858736059479554,74.34944237918215,76.2081784386617,-72.4907063197026,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,20.0,16.666666666666664,20.0,100.0,16.666666666666664,86.66666666666667,30.0,13.333333333333334,16.666666666666664,3.3333333333333335,25.0,83.33333333333334,26.666666666666668,11.666666666666666,13.333333333333334,26.666666666666668,10.0,5.0,10.0,10.0,20.0,3.3333333333333335,20.0,33.33333333333333,46.666666666666664,73.33333333333333,93.33333333333333,3.3333333333333335,60.0,6.666666666666667,70.0,23.333333333333332,20.0
PL1516,Petr Čech,Arsenal,1025,34,901,0.8790243902439024,31.076581576026634,13.20754716981132,35.96004439511653,19.755826859045506,55.71587125416204,0.6819080722621469,0.7082926829268292,0.02638461066468231,53,0.6037735849056604,0.5002368108174262,0.10353677408823408,972,0.7139917695473251,0.6918140155302233,0.022177754017101814,40,0.7547169811320755,861,0.8858024691358025,14.947735191637626,901,0.8790243902439024,33.074361820199776,32.075471698113205,34.85016648168702,249,83.66336633663366,0.6144578313253012,0.6085828542557908,55.51219512195122,19.902439024390244,75.41463414634147,35.609756097560975,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,93.33333333333333,66.66666666666666,70.0,26.666666666666668,60.0,40.0,83.33333333333334,80.0,76.66666666666667,86.66666666666667,93.33333333333333,66.66666666666666,93.33333333333333,86.66666666666667,80.0,83.33333333333334,76.66666666666667,83.33333333333334,53.333333333333336,86.66666666666667,96.66666666666667,56.666666666666664,93.33333333333333,70.0,63.33333333333333,33.33333333333333,60.0,56.666666666666664,76.66666666666667,83.33333333333334,20.0,13.333333333333334,83.33333333333334
PL1516,Rob Elliot,Newcastle United,685,21,603,0.8802919708029197,16.417910447761194,11.11111111111111,57.2139303482587,15.257048092868988,72.4709784411277,0.6738791870899936,0.6437956204379562,-0.030083566652037416,33,0.3939393939393939,0.5385247695274018,-0.1445853755880078,652,0.656441717791411,0.6807299474881002,-0.02428822969668923,29,0.8787878787878788,574,0.8803680981595092,3.562417397572986,603,0.8802919708029197,29.187396351575458,27.197346600331674,43.61525704809287,198,83.33333333333334,0.6666666666666666,0.629166442648059,59.56204379562043,18.394160583941606,77.95620437956204,41.16788321167883,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,100.0,23.333333333333332,40.0,96.66666666666667,43.333333333333336,76.66666666666667,80.0,46.666666666666664,50.0,60.0,20.0,100.0,16.666666666666664,50.0,56.666666666666664,76.66666666666667,50.0,63.33333333333333,100.0,50.0,93.33333333333333,26.666666666666668,100.0,43.333333333333336,20.0,80.0,55.00000000000001,86.66666666666667,93.33333333333333,90.0,6.666666666666667,50.0,90.0
PL1516,Simon Mignolet,Liverpool,929,34,817,0.8794402583423035,44.67564259485924,12.239902080783354,32.19094247246022,10.893512851897185,43.08445532435741,0.6541544045754417,0.7459634015069968,0.09180899693155499,49,0.5714285714285714,0.49287135486866296,0.07855721655990847,880,0.7556818181818182,0.6631349380250239,0.09254688015679441,36,0.7346938775510204,781,0.8875,7.2343149807938545,817,0.8794402583423035,27.050183598531213,37.9436964504284,35.00611995104039,231,64.07766990291263,0.7186147186147186,0.5846549679381633,5.705059203444564,74.3810548977395,80.08611410118407,-68.67599569429494,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,96.66666666666667,96.66666666666667,46.666666666666664,16.666666666666664,23.333333333333332,10.0,33.33333333333333,100.0,100.0,81.66666666666667,83.33333333333334,30.0,83.33333333333334,73.33333333333333,100.0,36.666666666666664,100.0,73.33333333333333,43.333333333333336,80.0,100.0,40.0,96.66666666666667,20.0,93.33333333333333,36.666666666666664,16.666666666666664,96.66666666666667,13.333333333333334,46.666666666666664,73.33333333333333,73.33333333333333,36.666666666666664
PL1516,Thibaut Courtois,Chelsea,632,23,544,0.8607594936708861,35.661764705882355,12.5,36.94852941176471,14.88970588235294,51.83823529411765,0.6862807048566265,0.6724683544303798,-0.013812350426246827,24,0.4166666666666667,0.4814430061643566,-0.06477633949768989,608,0.6825657894736842,0.6943664034892162,-0.011800614015531974,18,0.75,526,0.8651315789473685,15.335868187579209,544,0.8607594936708861,24.448529411764707,31.61764705882353,43.93382352941176,167,63.57142857142857,0.6287425149700598,0.6043992708674325,56.17088607594937,19.303797468354432,75.4746835443038,36.86708860759494,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,66.66666666666666,80.0,53.333333333333336,33.33333333333333,40.0,26.666666666666668,86.66666666666667,70.0,56.666666666666664,30.0,36.666666666666664,20.0,33.33333333333333,43.333333333333336,70.0,86.66666666666667,56.666666666666664,33.33333333333333,48.333333333333336,43.333333333333336,63.33333333333333,63.33333333333333,66.66666666666666,10.0,60.0,83.33333333333334,13.333333333333334,66.66666666666666,70.0,86.66666666666667,10.0,16.666666666666664,86.66666666666667
PL1516,Tim Howard,Everton,800,25,699,0.87375,47.21030042918455,12.589413447782546,31.759656652360512,8.44062947067239,40.2002861230329,0.6924351550753586,0.73625,0.043814844924641376,39,0.41025641025641024,0.46760313912560253,-0.05734672886919224,761,0.7529566360052562,0.7039574265892096,0.04899920941604678,31,0.7948717948717948,668,0.8777923784494087,45.69731504732471,699,0.87375,30.042918454935624,35.622317596566525,34.33476394849785,232,57.2972972972973,0.6594827586206896,0.5928490195761559,7.249999999999999,68.0,75.25,-60.75,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,86.66666666666667,100.0,56.666666666666664,13.333333333333334,3.3333333333333335,6.666666666666667,90.0,93.33333333333333,86.66666666666667,63.33333333333333,33.33333333333333,10.0,36.666666666666664,53.333333333333336,96.66666666666667,96.66666666666667,83.33333333333334,68.33333333333333,63.33333333333333,60.0,86.66666666666667,100.0,86.66666666666667,56.666666666666664,86.66666666666667,30.0,10.0,80.0,30.0,56.666666666666664,33.33333333333333,3.3333333333333335,66.66666666666666
PL1516,Timothy Michael Krul,Newcastle United,278,8,224,0.8057553956834532,28.57142857142857,20.089285714285715,38.839285714285715,12.5,51.33928571428571,0.6943752823429955,0.658273381294964,-0.036101901048031515,14,0.5,0.5346478896587781,-0.03464788965877822,264,0.6666666666666666,0.7028456743792798,-0.03617900771261313,8,0.5714285714285714,216,0.8181818181818182,-27.314814814814817,224,0.8057553956834532,27.67857142857143,25.44642857142857,46.875,70,72.54901960784314,0.6285714285714286,0.636104754157612,64.74820143884892,19.784172661870503,84.53237410071942,44.964028776978424,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,26.666666666666668,56.666666666666664,96.66666666666667,46.666666666666664,33.33333333333333,23.333333333333332,96.66666666666667,60.0,43.333333333333336,16.666666666666664,66.66666666666666,96.66666666666667,43.333333333333336,11.666666666666666,60.0,93.33333333333333,43.333333333333336,13.333333333333334,6.666666666666667,13.333333333333334,33.33333333333333,6.666666666666667,26.666666666666668,26.666666666666668,13.333333333333334,93.33333333333333,36.666666666666664,63.33333333333333,96.66666666666667,100.0,16.666666666666664,100.0,96.66666666666667
PL1516,Vito Mannone,Sunderland,626,19,546,0.8722044728434505,16.117216117216117,9.706959706959708,46.88644688644688,27.28937728937729,74.17582417582418,0.6439881279924041,0.5878594249201278,-0.05612870307227641,22,0.4090909090909091,0.49777819363946424,-0.08868728454855532,604,0.5943708609271523,0.6493136554026107,-0.0549427944754583,18,0.8181818181818182,528,0.8741721854304636,9.469696969696983,546,0.8722044728434505,27.655677655677657,28.388278388278387,43.956043956043956,165,88.63636363636364,0.4909090909090909,0.5946284887771996,1.9169329073482428,73.48242811501598,75.39936102236422,-71.56549520766774,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,80.0,20.0,23.333333333333332,76.66666666666667,76.66666666666667,80.0,23.333333333333332,20.0,23.333333333333332,23.333333333333332,30.0,53.333333333333336,30.0,40.0,20.0,20.0,20.0,33.33333333333333,76.66666666666667,46.666666666666664,76.66666666666667,50.0,80.0,23.333333333333332,33.33333333333333,86.66666666666667,83.33333333333334,6.666666666666667,36.666666666666664,10.0,63.33333333333333,6.666666666666667,26.666666666666668
PL1516,Wayne Hennessey,Crystal Palace,861,29,670,0.778164924506388,22.83582089552239,12.686567164179104,28.955223880597014,35.52238805970149,64.4776119402985,0.6620493859514239,0.6155632984901278,-0.04648608746129621,45,0.4888888888888889,0.49631081268266236,-0.007421923793773417,816,0.6225490196078431,0.6711893808008041,-0.04864036119296107,38,0.8444444444444444,632,0.7745098039215687,18.129580279813453,670,0.778164924506388,33.43283582089553,33.582089552238806,32.985074626865675,245,84.18079096045197,0.563265306122449,0.6042673782914697,6.039488966318235,73.75145180023229,79.79094076655052,-67.71196283391406,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,16.666666666666664,50.0,60.0,6.666666666666667,96.66666666666667,56.666666666666664,50.0,33.33333333333333,33.33333333333333,73.33333333333333,56.666666666666664,43.333333333333336,60.0,63.33333333333333,30.0,53.333333333333336,30.0,80.0,90.0,53.333333333333336,16.666666666666664,73.33333333333333,16.666666666666664,76.66666666666667,76.66666666666667,26.666666666666668,63.33333333333333,26.666666666666668,66.66666666666666,53.333333333333336,66.66666666666666,70.0,43.333333333333336
PL1516,Łukasz Fabiański,Swansea City,1202,37,1049,0.872712146422629,38.22688274547188,14.585319351763584,37.65490943755958,9.532888465204957,47.18779790276454,0.6681467081201161,0.721297836938436,0.05315112881831983,76,0.4868421052631579,0.49723451871028584,-0.010392413447128063,1126,0.7371225577264654,0.679682521970158,0.057440035756307434,64,0.8421052631578947,985,0.8747779751332149,17.97112944162437,1049,0.872712146422629,28.789323164918972,22.8789323164919,48.33174451858913,299,71.78423236514523,0.6153846153846154,0.5932492862658536,5.574043261231281,70.46589018302829,76.03993344425956,-64.89184692179701,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,83.33333333333334,86.66666666666667,76.66666666666667,36.666666666666664,6.666666666666667,16.666666666666664,66.66666666666666,90.0,90.0,96.66666666666667,53.333333333333336,50.0,56.666666666666664,96.66666666666667,90.0,70.0,90.0,96.66666666666667,86.66666666666667,98.33333333333333,80.0,70.0,83.33333333333334,40.0,3.3333333333333335,100.0,30.0,60.0,33.33333333333333,40.0,43.333333333333336,20.0,56.666666666666664
T2024,Alexander Domínguez Carabalí,Ecuador,104,4,82,0.7884615384615384,47.5609756097561,14.634146341463413,10.975609756097562,26.82926829268293,37.80487804878049,0.7265730195464198,0.6538461538461539,-0.07272686570026608,14,0.5,0.6678769235168124,-0.16787692351681235,90,0.6777777777777778,0.7357035233732478,-0.05792574559547,9,0.6428571428571429,73,0.8111111111111111,7.458143074581429,82,0.7884615384615384,30.48780487804878,23.170731707317074,46.34146341463415,25,54.166666666666664,0.64,0.7100544893518683,8.653846153846153,72.11538461538461,80.76923076923077,-63.46153846153846,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,5.0,37.5,50.0,12.5,97.5,67.5,7.5,17.5,25.0,46.25,28.749999999999996,80.0,22.5,40.0,15.0,7.5,27.500000000000004,36.25,7.5,27.500000000000004,5.0,30.0,5.0,30.0,12.5,100.0,67.5,25.0,62.5,47.5,47.5,37.5,52.5
T2024,Alisson Ramsés Becker,Brazil,133,4,126,0.9473684210526315,73.80952380952381,16.666666666666664,3.968253968253968,5.555555555555555,9.523809523809524,0.7849202774757651,0.924812030075188,0.1398917525994229,19,0.8947368421052632,0.6634946705547516,0.2312421715505116,114,0.9298245614035088,0.8051578786292672,0.12466668277424148,16,0.8421052631578947,110,0.9649122807017544,-3.75,126,0.9473684210526315,35.714285714285715,36.507936507936506,27.77777777777778,24,17.391304347826086,0.9166666666666666,0.7259496218324551,7.518796992481203,77.44360902255639,84.9624060150376,-69.92481203007519,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,68.75,97.5,67.5,2.5,22.5,5.0,87.5,100.0,100.0,62.5,100.0,77.5,100.0,57.49999999999999,97.5,80.0,100.0,63.74999999999999,42.5,66.25,68.75,12.5,68.75,55.00000000000001,82.5,10.0,10.0,95.0,87.5,37.5,72.5,60.0,35.0
T2024,Anatolii Trubin,Ukraine,70,2,66,0.9428571428571428,65.15151515151516,12.121212121212121,21.21212121212121,1.5151515151515151,22.727272727272727,0.7769254315967526,0.8142857142857143,0.03736028268896154,7,0.5714285714285714,0.6304287019598337,-0.05900013053126222,63,0.8412698412698413,0.7932028460008547,0.0480669952689864,5,0.7142857142857143,61,0.9682539682539683,-2.9508196721311464,66,0.9428571428571428,36.36363636363637,34.84848484848485,28.78787878787879,13,41.66666666666667,0.6923076923076923,0.6660590316592679,7.142857142857142,81.42857142857143,88.57142857142857,-74.28571428571429,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,62.5,87.5,32.5,57.49999999999999,7.5,27.500000000000004,70.0,68.75,70.0,16.25,46.25,27.500000000000004,47.5,5.0,67.5,67.5,72.5,11.25,15.0,10.0,77.5,15.0,62.5,65.0,72.5,15.0,48.75,42.5,2.5,33.75,93.75,90.0,17.5
T2024,Angus Gunn,Scotland,115,3,105,0.9130434782608695,36.19047619047619,3.8095238095238098,41.904761904761905,18.095238095238095,60.0,0.7465890580974403,0.6956521739130435,-0.05093688418439678,21,0.5714285714285714,0.6184371256839118,-0.047008554255340264,94,0.723404255319149,0.7752187451259945,-0.05181448980684556,19,0.9047619047619048,86,0.9148936170212766,16.70746634026927,105,0.9130434782608695,30.476190476190478,26.666666666666668,42.857142857142854,22,88.23529411764706,0.5,0.6716258362359148,3.4782608695652173,83.47826086956522,86.95652173913044,-80.0,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,32.5,22.5,2.5,95.0,80.0,95.0,20.0,32.5,32.5,70.0,46.25,12.5,50.0,42.5,32.5,32.5,30.0,72.5,52.5,42.5,35.0,47.5,32.5,27.500000000000004,27.500000000000004,87.5,100.0,3.75,7.5,5.0,100.0,82.5,2.5
T2024,Bart Verbruggen,Netherlands,208,6,204,0.9807692307692307,61.76470588235294,12.745098039215685,19.607843137254903,5.88235294117647,25.49019607843137,0.7615849779219608,0.8894230769230769,0.12783809900111606,22,0.8636363636363636,0.6489158072644856,0.21472055637187806,186,0.8924731182795699,0.7749114389674686,0.11756167931210118,21,0.9545454545454546,183,0.9838709677419355,-1.87353629976581,204,0.9807692307692307,26.96078431372549,40.68627450980392,32.35294117647059,22,38.095238095238095,0.8636363636363636,0.6964388352858141,9.134615384615383,79.8076923076923,88.9423076923077,-70.67307692307692,USE_ACCEPTED_R32A_CALIBRATION_RANK_SENSITIVITY,97.5,80.0,40.0,50.0,26.25,37.5,37.5,95.0,97.5,77.5,97.5,60.0,97.5,90.0,87.5,30.0,97.5,78.75,66.25,95.0,95.0,17.5,97.5,15.0,92.5,38.75,30.0,80.0,42.5,50.0,80.0,92.5,32.5
