corridor_m,primary,scope,clear_short_options,n,short_pct,medium_pct,direct_pct,regression_status,lane_clear_short_options_or,lane_clear_short_options_or_ci_low,lane_clear_short_options_or_ci_high,lane_clear_short_options_p_value,under_pressure_or,under_pressure_or_ci_low,under_pressure_or_ci_high,under_pressure_p_value,goal_kick_or,goal_kick_or_ci_low,goal_kick_or_ci_high,goal_kick_p_value,comp_euro_or,comp_euro_or_ci_low,comp_euro_or_ci_high,comp_euro_p_value
1.0,False,ALL,0,444,3.8288288288288284,5.8558558558558556,90.31531531531532,match_clustered_se,0.5963006082760877,0.5580981700371543,0.6371180457494788,7.117987935724611e-53,1.9180681547677056,1.5656738700869401,2.3497776367243715,3.207358023980612e-10,1.9924065007734906,1.6917216398790833,2.346534778977114,1.4731532204154952e-16,1.1024056213304216,0.8959463521969117,1.3564407634016618,0.3568015695964859
1.0,False,ALL,1,498,37.95180722891566,16.46586345381526,45.58232931726908,match_clustered_se,0.5963006082760877,0.5580981700371543,0.6371180457494788,7.117987935724611e-53,1.9180681547677056,1.5656738700869401,2.3497776367243715,3.207358023980612e-10,1.9924065007734906,1.6917216398790833,2.346534778977114,1.4731532204154952e-16,1.1024056213304216,0.8959463521969117,1.3564407634016618,0.3568015695964859
1.0,False,ALL,2+,3889,56.26124967858062,15.65955258421188,28.079197737207508,match_clustered_se,0.5963006082760877,0.5580981700371543,0.6371180457494788,7.117987935724611e-53,1.9180681547677056,1.5656738700869401,2.3497776367243715,3.207358023980612e-10,1.9924065007734906,1.6917216398790833,2.346534778977114,1.4731532204154952e-16,1.1024056213304216,0.8959463521969117,1.3564407634016618,0.3568015695964859
1.5,True,ALL,0,479,4.592901878914405,6.6805845511482245,88.72651356993737,match_clustered_se,0.5337439439863202,0.4975094950580873,0.5726174084553107,1.3411504588971606e-68,1.669183864546232,1.3504463985368296,2.063150952662938,2.149478239217749e-06,2.025744557549299,1.7091257224797824,2.4010176422168663,3.919270391291108e-16,1.1267571591186196,0.912846036024056,1.390794992280172,0.2665507406431422
1.5,True,ALL,1,643,34.52566096423017,16.796267496111973,48.67807153965785,match_clustered_se,0.5337439439863202,0.4975094950580873,0.5726174084553107,1.3411504588971606e-68,1.669183864546232,1.3504463985368296,2.063150952662938,2.149478239217749e-06,2.025744557549299,1.7091257224797824,2.4010176422168663,3.919270391291108e-16,1.1267571591186196,0.912846036024056,1.390794992280172,0.2665507406431422
1.5,True,ALL,2+,3709,57.96710703693718,15.556753842005932,26.476139121056892,match_clustered_se,0.5337439439863202,0.4975094950580873,0.5726174084553107,1.3411504588971606e-68,1.669183864546232,1.3504463985368296,2.063150952662938,2.149478239217749e-06,2.025744557549299,1.7091257224797824,2.4010176422168663,3.919270391291108e-16,1.1267571591186196,0.912846036024056,1.390794992280172,0.2665507406431422
2.0,False,ALL,0,546,5.677655677655678,8.241758241758241,86.08058608058609,match_clustered_se,0.5029638581820672,0.46811909362292164,0.5404023165975892,1.5729206027335553e-78,1.4517243250092091,1.175127832581952,1.7934249001599314,0.0005475993028553176,2.058863948743165,1.725511258437944,2.4566172713771057,1.1167267478521243e-15,1.1227247735699275,0.9085100342123339,1.3874485363064715,0.2838648837650203
2.0,False,ALL,1,807,34.32465923172243,17.348203221809168,48.3271375464684,match_clustered_se,0.5029638581820672,0.46811909362292164,0.5404023165975892,1.5729206027335553e-78,1.4517243250092091,1.175127832581952,1.7934249001599314,0.0005475993028553176,2.058863948743165,1.725511258437944,2.4566172713771057,1.1167267478521243e-15,1.1227247735699275,0.9085100342123339,1.3874485363064715,0.2838648837650203
2.0,False,ALL,2+,3478,59.97699827487062,15.296147211040829,24.726854514088554,match_clustered_se,0.5029638581820672,0.46811909362292164,0.5404023165975892,1.5729206027335553e-78,1.4517243250092091,1.175127832581952,1.7934249001599314,0.0005475993028553176,2.058863948743165,1.725511258437944,2.4566172713771057,1.1167267478521243e-15,1.1227247735699275,0.9085100342123339,1.3874485363064715,0.2838648837650203
